S.No.,DIVISION,Distrcit ,Types of Institute,Type ,Institute Name,Trade/ Branch Name,Seats
46,Chambal,Morena,Diploma,Government,"Government Polytechnic College, Morena",Computer Science & Engineering,72
47,Chambal,Morena,Diploma,Government,"Government Polytechnic College, Morena",Electrical Engineering,72
48,Chambal,Morena,Diploma,Government,"Government Polytechnic College, Morena",Electronics & Telecommunication,36
49,Chambal,Morena,Diploma,Government,"Government Polytechnic College, Morena",Mechanical Engineering,72
50,Gwalior,Gwalior,Diploma,Government,"Government Womens Polytechnic College, Gwalior",Architecture And Interior Design,40
51,Gwalior,Gwalior,Diploma,Government,"Government Womens Polytechnic College, Gwalior",Beauty Culture & Cosmetics,75
52,Gwalior,Gwalior,Diploma,Government,"Government Womens Polytechnic College, Gwalior",Computer Science & Engineering,75
53,Gwalior,Gwalior,Diploma,Government,"Government Womens Polytechnic College, Gwalior",Electronics & Telecommunication,75
54,Gwalior,Gwalior,Diploma,Government,"Government Womens Polytechnic College, Gwalior",Information Technology,75
55,Gwalior,Gwalior,Diploma,Government,"Government Womens Polytechnic College, Gwalior",Modern Office Management,75
56,Gwalior,Gwalior,Diploma,Government,"Government Womens Polytechnic College, Gwalior",Textile Design,75
57,Bhopal,Sehore,Diploma,Government,"Government Women'S Polytechnic College, Sehore",Computer Science And Engineering,60
58,Bhopal,Sehore,Diploma,Government,"Government Women'S Polytechnic College, Sehore",Modern Office Management,60
59,Chambal,Bhind,Diploma,Government,"Govt Polytechnic College, Bhind [Special Co-Ed]",Civil Engineering,75
60,Chambal,Bhind,Diploma,Government,"Govt Polytechnic College, Bhind [Special Co-Ed]",Computer Science & Engineering,75
61,Chambal,Bhind,Diploma,Government,"Govt Polytechnic College, Bhind [Special Co-Ed]",Modern Office Management,75
62,Jabalpur,Dindori,Diploma,Government,"Govt Polytechnic College, Dindori",Automobile Engg,37
63,Jabalpur,Dindori,Diploma,Government,"Govt Polytechnic College, Dindori",Civil Engineering,67
64,Jabalpur,Dindori,Diploma,Government,"Govt Polytechnic College, Dindori",Computer Science & Engineering,67
65,Jabalpur,Dindori,Diploma,Government,"Govt Polytechnic College, Dindori",Mechanical Engineering,75
66,Sagar,Chhatarpur,Diploma,Government,"Govt Polytechnic College, Nowgong",Civil Engineering,67
67,Sagar,Chhatarpur,Diploma,Government,"Govt Polytechnic College, Nowgong",Computer Science & Engineering,67
68,Sagar,Chhatarpur,Diploma,Government,"Govt Polytechnic College, Nowgong",Electrical Engineering,67
69,Sagar,Chhatarpur,Diploma,Government,"Govt Polytechnic College, Nowgong",Electronics & Telecommunication,67
70,Sagar,Chhatarpur,Diploma,Government,"Govt Polytechnic College, Nowgong",Mechanical Engineering,67
71,Rewa,Rewa,Diploma,Government,"Govt Polytechnic College, Rewa",Civil Engineering,75
72,Rewa,Rewa,Diploma,Government,"Govt Polytechnic College, Rewa",Computer Hardware & Maintenance,75
73,Rewa,Rewa,Diploma,Government,"Govt Polytechnic College, Rewa",Electronics & Telecommunication,75
74,Rewa,Rewa,Diploma,Government,"Govt Polytechnic College, Rewa",Mechanical Engineering,75
75,Ujjain,Ujjain,Diploma,Government,"Govt Polytechnic College, Ujjain",Chemical Engg,75
76,Ujjain,Ujjain,Diploma,Government,"Govt Polytechnic College, Ujjain",Computer Science & Engineering,75
77,Ujjain,Ujjain,Diploma,Government,"Govt Polytechnic College, Ujjain",Counstruction Tech And Managment,75
78,Ujjain,Ujjain,Diploma,Government,"Govt Polytechnic College, Ujjain",Electrical Engineering,75
79,Ujjain,Ujjain,Diploma,Government,"Govt Polytechnic College, Ujjain",Electronics & Telecommunication,75
80,Ujjain,Ujjain,Diploma,Government,"Govt Polytechnic College, Ujjain",Information Technology,75
81,Ujjain,Ujjain,Diploma,Government,"Govt Polytechnic College, Ujjain",Mechanical Engineering,75
82,Ujjain,Ujjain,Diploma,Government,"Govt Polytechnic College, Ujjain",Plastic Tech,75
83,Ujjain,Ujjain,Diploma,Government,"Govt Polytechnic College, Ujjain",Refinary And Petro Chemical (Petroleum Technology),75
84,Indore,Alirajpur,Diploma,Government,"Govt. Polytechnic College, Alirajpur",Civil Engineering,67
85,Indore,Alirajpur,Diploma,Government,"Govt. Polytechnic College, Alirajpur",Electronics & Telecommunication,67
86,Shahdol,Shahdol,Diploma,Government,"Govt. Polytechnic College, Anuppur",Civil Engineering,75
87,Shahdol,Shahdol,Diploma,Government,"Govt. Polytechnic College, Anuppur",Computer Science & Engineering,75
88,Shahdol,Shahdol,Diploma,Government,"Govt. Polytechnic College, Anuppur",Electrical Engineering,75
89,Shahdol,Shahdol,Diploma,Government,"Govt. Polytechnic College, Anuppur",Electronics & Telecommunication,75
90,Shahdol,Shahdol,Diploma,Government,"Govt. Polytechnic College, Anuppur",Mechanical Engineering,75
91,Gwalior,Ashoknagar,Diploma,Government,"Govt. Polytechnic College, Ashoknagar",Civil Engineering,75
92,Gwalior,Ashoknagar,Diploma,Government,"Govt. Polytechnic College, Ashoknagar",Electrical Engineering,75
93,Gwalior,Ashoknagar,Diploma,Government,"Govt. Polytechnic College, Ashoknagar",Electronics & Telecommunication,75
94,Gwalior,Ashoknagar,Diploma,Government,"Govt. Polytechnic College, Ashoknagar",Mechanical Engineering,75
95,Indore,Barwani,Diploma,Government,"Govt. Polytechnic College, Badwani",Civil Engineering,30
96,Indore,Barwani,Diploma,Government,"Govt. Polytechnic College, Badwani",Computer Hardware & Maintenance,30
97,Indore,Barwani,Diploma,Government,"Govt. Polytechnic College, Badwani",Computer Science & Engineering,60
98,Indore,Barwani,Diploma,Government,"Govt. Polytechnic College, Badwani",Information Technology,30
99,Indore,Barwani,Diploma,Government,"Govt. Polytechnic College, Badwani",Refrigeration And Air Conditioning,30
100,Jabalpur,Balaghat,Diploma,Government,"Govt. Polytechnic College, Balaghat",Civil Engineering,75
101,Jabalpur,Balaghat,Diploma,Government,"Govt. Polytechnic College, Balaghat",Computer Science & Engineering,75
102,Jabalpur,Balaghat,Diploma,Government,"Govt. Polytechnic College, Balaghat",Electrical Engineering,75
103,Jabalpur,Balaghat,Diploma,Government,"Govt. Polytechnic College, Balaghat",Mechanical Engineering,75
104,Narmadapuram,Betul,Diploma,Government,"Govt. Polytechnic College, Betul",Computer Science & Engineering,75
105,Narmadapuram,Betul,Diploma,Government,"Govt. Polytechnic College, Betul",Electrical Engineering,75
106,Narmadapuram,Betul,Diploma,Government,"Govt. Polytechnic College, Betul",Electronics & Telecommunication,75
107,Narmadapuram,Betul,Diploma,Government,"Govt. Polytechnic College, Betul",Mechanical Engineering,75
108,Gwalior,Gwalior,Diploma,Government,"Govt. Polytechnic College, Dabra",Computer Science & Engineering,75
109,Gwalior,Gwalior,Diploma,Government,"Govt. Polytechnic College, Dabra",Electrical Engineering,75
110,Gwalior,Gwalior,Diploma,Government,"Govt. Polytechnic College, Dabra",Electronics & Telecommunication,37
111,Sagar,Damoh,Diploma,Government,"Govt. Polytechnic College, Damoh",Civil Engineering,55
112,Sagar,Damoh,Diploma,Government,"Govt. Polytechnic College, Damoh",Computer Science & Engineering,55
113,Sagar,Damoh,Diploma,Government,"Govt. Polytechnic College, Damoh",Electrical Engineering,55
114,Sagar,Damoh,Diploma,Government,"Govt. Polytechnic College, Damoh",Electronics & Telecommunication,55
115,Sagar,Damoh,Diploma,Government,"Govt. Polytechnic College, Damoh",Mechanical Engineering,55
116,Ujjain,Dewas,Diploma,Government,"Govt. Polytechnic College, Dewas",Computer Science & Engineering,67
117,Ujjain,Dewas,Diploma,Government,"Govt. Polytechnic College, Dewas",Electronics & Telecommunication,67
118,Ujjain,Dewas,Diploma,Government,"Govt. Polytechnic College, Dewas",Mechanical Engineering,67
119,Narmadapuram,Harda,Diploma,Government,"Govt. Polytechnic College, Harda",Civil Engineering,67
120,Narmadapuram,Harda,Diploma,Government,"Govt. Polytechnic College, Harda",Computer Science & Engineering,67
121,Narmadapuram,Harda,Diploma,Government,"Govt. Polytechnic College, Harda",Electrical Engineering,67
122,Narmadapuram,Harda,Diploma,Government,"Govt. Polytechnic College, Harda",Mechanical Engineering,67
123,Narmadapuram,Narmadapuram,Diploma,Government,"Govt. Polytechnic College, Itarsi",Computer Science & Engineering,75
124,Narmadapuram,Narmadapuram,Diploma,Government,"Govt. Polytechnic College, Itarsi",Electrical Engineering,75
125,Narmadapuram,Narmadapuram,Diploma,Government,"Govt. Polytechnic College, Itarsi",Electronics & Telecommunication,75
126,Narmadapuram,Narmadapuram,Diploma,Government,"Govt. Polytechnic College, Itarsi",Mechanical Engineering,75
127,Sagar,Tikamgarh,Diploma,Government,"Govt. Polytechnic College, Jatara",Civil Engineering,75
128,Sagar,Tikamgarh,Diploma,Government,"Govt. Polytechnic College, Jatara",Computer Science & Engineering,75
129,Sagar,Tikamgarh,Diploma,Government,"Govt. Polytechnic College, Jatara",Electronics & Telecommunication,75
130,Sagar,Tikamgarh,Diploma,Government,"Govt. Polytechnic College, Jatara",Mechanical Engineering,75
131,Ujjain,Neemuch,Diploma,Government,"Govt. Polytechnic College, Jawad",Electronics & Telecommunication,75
132,Ujjain,Neemuch,Diploma,Government,"Govt. Polytechnic College, Jawad",Mechanical Engineering,75
133,Jabalpur,Katni,Diploma,Government,"Govt. Polytechnic College, Katni",Civil Engineering,75
134,Jabalpur,Katni,Diploma,Government,"Govt. Polytechnic College, Katni",Computer Science & Engineering,75
135,Jabalpur,Katni,Diploma,Government,"Govt. Polytechnic College, Katni",Electrical Engineering,75
136,Jabalpur,Katni,Diploma,Government,"Govt. Polytechnic College, Katni",Mechanical Engineering,75
137,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Khargone [Special Co-Ed]",Computer Science & Engineering,55
138,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Khargone [Special Co-Ed]",Electronics & Telecommunication,55
139,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Khargone [Special Co-Ed]",Fashion Technology,55
140,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Khargone [Special Co-Ed]",Information Technology,55
141,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Khargone [Special Co-Ed]",Modern Office Management,55
142,Jabalpur,Chhindwara,Diploma,Government,"Govt. Polytechnic College, Khirsadoh",Civil Engineering,66
143,Jabalpur,Chhindwara,Diploma,Government,"Govt. Polytechnic College, Khirsadoh",Computer Science & Engineering,66
144,Jabalpur,Chhindwara,Diploma,Government,"Govt. Polytechnic College, Khirsadoh",Electrical Engineering,66
145,Jabalpur,Chhindwara,Diploma,Government,"Govt. Polytechnic College, Khirsadoh",Electronics & Telecommunication,66
146,Jabalpur,Chhindwara,Diploma,Government,"Govt. Polytechnic College, Khirsadoh",Information Technology,60
147,Jabalpur,Chhindwara,Diploma,Government,"Govt. Polytechnic College, Khirsadoh",Mechanical Engineering,66
148,Jabalpur,Chhindwara,Diploma,Government,"Govt. Polytechnic College, Khirsadoh",Mining & Mine Surveying,66
149,Sagar,Sagar,Diploma,Government,"Govt. Polytechnic College, Khurai",Civil Engineering,67
150,Sagar,Sagar,Diploma,Government,"Govt. Polytechnic College, Khurai",Electrical Engineering,67
151,Sagar,Sagar,Diploma,Government,"Govt. Polytechnic College, Khurai",Mechanical Engineering,67
152,Ujjain,Mandsaur,Diploma,Government,"Govt. Polytechnic College, Mandsaur",Computer Science & Engineering,75
153,Ujjain,Mandsaur,Diploma,Government,"Govt. Polytechnic College, Mandsaur",Electrical Engineering,75
154,Ujjain,Mandsaur,Diploma,Government,"Govt. Polytechnic College, Mandsaur",Electronics & Telecommunication,75
155,Ujjain,Mandsaur,Diploma,Government,"Govt. Polytechnic College, Mandsaur",Mechanical Engineering,75
156,Bhopal,Sehore,Diploma,Government,"Govt. Polytechnic College, Nasrullaganj",Civil Engineering,75
157,Bhopal,Sehore,Diploma,Government,"Govt. Polytechnic College, Nasrullaganj",Computer Science & Engineering,75
158,Bhopal,Sehore,Diploma,Government,"Govt. Polytechnic College, Nasrullaganj",Electrical Engineering,75
159,Bhopal,Sehore,Diploma,Government,"Govt. Polytechnic College, Nasrullaganj",Electronics & Telecommunication,75
160,Bhopal,Sehore,Diploma,Government,"Govt. Polytechnic College, Nasrullaganj",Textile Tech,75
161,Bhopal,Rajgarh,Diploma,Government,"Govt. Polytechnic College, Pachore",Electrical Engineering,55
162,Bhopal,Rajgarh,Diploma,Government,"Govt. Polytechnic College, Pachore",Mechanical Engineering,55
163,Sagar,Panna,Diploma,Government,"Govt. Polytechnic College, Pawai",Civil Engineering,75
164,Sagar,Panna,Diploma,Government,"Govt. Polytechnic College, Pawai",Computer Science & Engineering,75
165,Sagar,Panna,Diploma,Government,"Govt. Polytechnic College, Pawai",Electronics & Telecommunication,75
166,Sagar,Panna,Diploma,Government,"Govt. Polytechnic College, Pawai",Mechanical Engineering,75
167,Gwalior,Guna,Diploma,Government,"Govt. Polytechnic College, Raghogarh",Computer Science & Engineering,48
168,Gwalior,Guna,Diploma,Government,"Govt. Polytechnic College, Raghogarh",Electronics & Instrumentation,48
169,Gwalior,Guna,Diploma,Government,"Govt. Polytechnic College, Raghogarh",Mechanical Engineering,48
170,Bhopal,Raisen,Diploma,Government,"Govt. Polytechnic College, Raisen",Civil Engineering,75
171,Bhopal,Raisen,Diploma,Government,"Govt. Polytechnic College, Raisen",Electrical Engineering,75
172,Bhopal,Raisen,Diploma,Government,"Govt. Polytechnic College, Raisen",Electronics & Telecommunication,37
173,Bhopal,Raisen,Diploma,Government,"Govt. Polytechnic College, Raisen",Mechanical Engineering,75
174,Bhopal,Rajgarh,Diploma,Government,"Govt. Polytechnic College, Rajgarh",Chemical Engg,75
175,Bhopal,Rajgarh,Diploma,Government,"Govt. Polytechnic College, Rajgarh",Civil Engineering,75
176,Bhopal,Rajgarh,Diploma,Government,"Govt. Polytechnic College, Rajgarh",Electronics & Telecommunication,75
177,Bhopal,Rajgarh,Diploma,Government,"Govt. Polytechnic College, Rajgarh",Mechanical Engineering,75
178,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Sanawad",Automobile Engg,27
179,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Sanawad",Civil Engineering,55
180,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Sanawad",Computer Hardware & Maintenance,55
181,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Sanawad",Computer Science & Engineering,55
182,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Sanawad",Electrical Engineering,55
183,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Sanawad",Electronics & Telecommunication,55
184,Indore,Khargone,Diploma,Government,"Govt. Polytechnic College, Sanawad",Mechanical Engineering,55
185,Rewa,Satna,Diploma,Government,"Govt. Polytechnic College, Satna",Cement Tech,61
186,Rewa,Satna,Diploma,Government,"Govt. Polytechnic College, Satna",Computer Science & Engineering,66
187,Rewa,Satna,Diploma,Government,"Govt. Polytechnic College, Satna",Electrical Engineering,66
188,Rewa,Satna,Diploma,Government,"Govt. Polytechnic College, Satna",Mechanical Engineering,66
189,Indore,Barwani,Diploma,Government,"Govt. Polytechnic College, Sendhwa",Civil Engineering,75
190,Indore,Barwani,Diploma,Government,"Govt. Polytechnic College, Sendhwa",Electrical Engineering,75
191,Indore,Barwani,Diploma,Government,"Govt. Polytechnic College, Sendhwa",Electronics & Telecommunication,37
192,Indore,Barwani,Diploma,Government,"Govt. Polytechnic College, Sendhwa",Mechanical Engineering,75
193,Jabalpur,Seoni,Diploma,Government,"Govt. Polytechnic College, Seoni",Civil Engineering,75
194,Jabalpur,Seoni,Diploma,Government,"Govt. Polytechnic College, Seoni",Computer Science & Engineering,75
195,Jabalpur,Seoni,Diploma,Government,"Govt. Polytechnic College, Seoni",Electrical Engineering,75
196,Jabalpur,Seoni,Diploma,Government,"Govt. Polytechnic College, Seoni",Mechanical Engineering,75
197,Shahdol,Shahdol,Diploma,Government,"Govt. Polytechnic College, Shahdol",Civil Engineering,75
198,Shahdol,Shahdol,Diploma,Government,"Govt. Polytechnic College, Shahdol",Computer Science & Engineering,75
199,Shahdol,Shahdol,Diploma,Government,"Govt. Polytechnic College, Shahdol",Electrical Engineering,75
200,Shahdol,Shahdol,Diploma,Government,"Govt. Polytechnic College, Shahdol",Mechanical Engineering,75
201,Shahdol,Shahdol,Diploma,Government,"Govt. Polytechnic College, Shahdol",Mine Surveying,75
202,Shahdol,Shahdol,Diploma,Government,"Govt. Polytechnic College, Shahdol",Mining & Mine Surveying,75
203,Ujjain,Shajapur,Diploma,Government,"Govt. Polytechnic College, Shajapur",Electrical Engineering,75
204,Ujjain,Shajapur,Diploma,Government,"Govt. Polytechnic College, Shajapur",Mechanical Engineering,75
205,Chambal,Sheopur,Diploma,Government,"Govt. Polytechnic College, Sheopur",Civil Engineering,67
206,Chambal,Sheopur,Diploma,Government,"Govt. Polytechnic College, Sheopur",Computer Science & Engineering,67
